p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.alpha2,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.psi44,RMSE.psi55,RMSE.psi66,RMSE.psi77,RMSE.psi88,RMSE.psi99,RMSE.psi1010,RMSE.phi11,RMSE.phi12,RMSE.phi13,RMSE.phi22,RMSE.phi23,RMSE.phi33,BIAS.alpha1,BIAS.alpha2,BIAS.alpha3,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.psi44,BIAS.psi55,BIAS.psi66,BIAS.psi77,BIAS.psi88,BIAS.psi99,BIAS.psi1010,BIAS.phi11,BIAS.phi12,BIAS.phi13,BIAS.phi22,BIAS.phi23,BIAS.phi33,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.alpha3,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.psi44,SE BIAS.psi55,SE BIAS.psi66,SE BIAS.psi77,SE BIAS.psi88,SE BIAS.psi99,SE BIAS.psi1010,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi13,SE BIAS.phi22,SE BIAS.phi23,SE BIAS.phi33
10,3,1000,19,46,Elliptical,gammaN.s,1,0.99,0.090057719,0.096375912,0.038908516,0.918,0.036,0.01,0.006718569,0.008320923,0.007698549,0.131935102,0.107076383,0.09931825,0.105281713,0.102482976,0.10173364,0.096585043,0.099351263,0.121144584,0.193371536,0.094086062,0.12767978,0.122624934,0.093709429,0.125327024,0.086696571,5.44E-06,0.00023437,-0.000154066,-0.04826385,-0.049603512,-0.047745278,-0.048803774,-0.046584487,-0.047894529,-0.048374135,-0.045059248,-0.046988551,-0.041709279,-0.040082049,-0.046383593,-0.041964184,-0.036325496,-0.043472798,-0.042001215,-0.006165075,0.009425351,0.010550268,-0.010460645,-0.066898258,-0.041204037,-0.080356167,-0.055030993,-0.051288757,0.000235255,-0.042536258,-0.054110061,-0.066067023,-0.046885964,-0.017746638,-0.030639428,-0.054044982,-0.045383014,-0.050233634
10,3,1000,19,46,Elliptical,ridgeI,1,0.99,4.027243347,0.144795153,0.08071108,1,0.086,0.066,0.006499037,0.007961399,0.007391945,0.183126261,0.167021048,0.163770521,0.169120831,0.164304267,0.163074803,0.162398862,0.160761015,0.173667206,0.220012759,0.157394086,0.181885853,0.176072332,0.152812009,0.177104992,0.156728674,-4.75E-05,0.000233905,-0.000203767,-0.123212687,-0.125294601,-0.124335746,-0.12808097,-0.123640383,-0.122832527,-0.124304606,-0.121805065,-0.123499927,-0.118810187,-0.119198127,-0.125826696,-0.122729065,-0.116653838,-0.123523589,-0.122959363,-0.036261177,-0.010649744,-0.013525888,-0.084367591,-0.098431527,-0.10575527,-0.112289262,-0.104175166,-0.105734548,-0.078396559,-0.091963587,-0.085631754,-0.094137146,-0.112745086,-0.072777382,-0.073240376,-0.069249998,-0.077253236,-0.106925223
10,3,1000,19,46,Elliptical,ridgeD,1,0,0.049608468,0.152735267,0.092213209,0.099,0.099,0.099,0.006514685,0.008025858,0.007430098,0.192264006,0.177895326,0.174478006,0.180093794,0.175513032,0.174092966,0.173759293,0.17167788,0.18372126,0.230472066,0.165347381,0.188869676,0.183243322,0.160648829,0.183724755,0.164197839,-4.01E-05,0.000280363,-0.000173016,-0.131225258,-0.134543087,-0.132981661,-0.137093307,-0.132524376,-0.132051702,-0.133441712,-0.130558245,-0.131966255,-0.128718038,-0.125840401,-0.131879728,-0.128849699,-0.123075799,-0.12949699,-0.12899299,-0.042647153,-0.022676634,-0.022962043,-0.095309671,-0.102732473,-0.121319926,-0.121273298,-0.125635176,-0.115262579,-0.094941829,-0.111536113,-0.09920854,-0.107240178,-0.12237171,-0.080773262,-0.083420478,-0.083799641,-0.081648607,-0.117291663
10,3,1000,19,46,Elliptical,gls.model,1,1,0.104211195,0.096360632,0.063177697,0.943,0.043,0.008,0.006759802,0.008355767,0.007789999,0.131201418,0.101514912,0.096338841,0.100927848,0.101051995,0.096930478,0.090712333,0.099273372,0.124808544,0.20210483,0.094389398,0.133949551,0.12611645,0.096919039,0.128952284,0.082755147,-2.87E-05,0.000194306,-0.000181432,-0.007983244,-0.007682011,-0.003278275,-0.004202604,-0.001938943,-0.00480925,-0.004834487,-0.000473933,-0.002391378,-0.005581801,-0.005688722,-0.00633915,-0.00798894,-0.002647938,-0.006792158,-0.005284414,0.001073652,0.018489672,0.012734804,-0.373107649,-0.427376001,-0.437398169,-0.453337852,-0.443667329,-0.424214485,-0.402012424,-0.449580787,-0.437637481,-0.390443073,-0.446233854,-0.415315457,-0.400758778,-0.458814774,-0.41774168,-0.457460591
10,3,1000,19,46,Elliptical,gls.s,1,1,0.095434446,0.096929531,0.043963896,0.93,0.034,0.01,0.00674305,0.008370852,0.007743504,0.132793734,0.106787534,0.098852486,0.10552659,0.102986762,0.101378486,0.096181569,0.100011366,0.121828313,0.196176019,0.0940357,0.129496523,0.124117429,0.095153544,0.127178724,0.086298904,5.50E-06,0.000231954,-0.000150298,-0.044091115,-0.045434425,-0.043297023,-0.044063215,-0.042085527,-0.043605619,-0.0438743,-0.040302745,-0.042396475,-0.037783082,-0.035382275,-0.04189767,-0.037369871,-0.031576708,-0.038592785,-0.037298088,-0.00446731,0.008840228,0.010190068,-0.325803538,-0.380655298,-0.370056286,-0.406528694,-0.383090052,-0.371168014,-0.345334807,-0.384903184,-0.367763691,-0.348316775,-0.388165499,-0.344836635,-0.351111696,-0.404676103,-0.368282437,-0.409665036
10,3,1000,19,46,Elliptical,ls,1,1,164324.6547,1.582278557,0.990218109,1,0.205,0.019,0.006759525,0.00836109,0.007790013,0.269969719,0.304398666,0.61529785,1.065239052,1.876299917,2.496927063,4.243123131,4.260221578,6.312958982,7.665317226,0.108076274,0.247287399,0.127028562,0.218628072,0.146957736,0.082650722,-1.78E-05,0.000177605,-0.00017973,-0.011629704,-0.000719909,0.006176368,0.020422366,-0.078817779,0.021675364,-0.097483761,0.134365625,-0.077034833,0.063906713,-0.00595133,-0.00600485,-0.008073623,-0.002703617,-0.006650343,-0.005305306,-0.926433324,-0.923057425,-0.991162924,-0.992681631,-0.9953342,-0.997873344,-0.998784391,-0.999224329,-0.999474987,-0.9996549,-0.999727468,-0.999756402,-0.99976077,-0.996538414,-0.997319446,-0.999500135,-0.998399575,-0.999507936,-0.999952463
10,3,1000,19,46,Elliptical,wls,1,0,0.049608468,0.152735267,0.092213209,0.099,0.099,0.099,0.006514685,0.008025858,0.007430098,0.192264006,0.177895326,0.174478006,0.180093794,0.175513032,0.174092966,0.173759293,0.17167788,0.18372126,0.230472066,0.165347381,0.188869676,0.183243322,0.160648829,0.183724755,0.164197839,-4.01E-05,0.000280363,-0.000173016,-0.131225258,-0.134543087,-0.132981661,-0.137093307,-0.132524376,-0.132051702,-0.133441712,-0.130558245,-0.131966255,-0.128718038,-0.125840401,-0.131879728,-0.128849699,-0.123075799,-0.12949699,-0.12899299,-0.042647153,-0.022676634,-0.022962043,-0.095309671,-0.102732473,-0.121319926,-0.121273298,-0.125635176,-0.115262579,-0.094941829,-0.111536113,-0.09920854,-0.107240178,-0.12237171,-0.080773262,-0.083420478,-0.083799641,-0.081648607,-0.117291663
10,3,1000,19,46,Elliptical,fites,1,NA,0.049797773,0.096368201,0.064161245,0.944,0.038,0.007,0.006759561,0.008356053,0.00778994,0.131196022,0.101408373,0.096350205,0.100898836,0.101157455,0.096920171,0.090627832,0.099180159,0.125122744,0.202173848,0.09441419,0.133888974,0.126121747,0.096929985,0.128944066,0.082755658,-2.88E-05,0.000194632,-0.000181463,-0.006996992,-0.00658467,-0.002322758,-0.003253186,-0.00099508,-0.003783229,-0.003761695,0.000540123,-0.001293412,-0.004683817,-0.005844718,-0.006080686,-0.008010587,-0.002810773,-0.00675926,-0.005286143,0.000608672,0.017945941,0.012236118,-0.032759938,-0.080325091,-0.079895832,-0.094669995,-0.093646098,-0.074760694,-0.024207724,-0.080963087,-0.101190649,-0.079548494,-0.081385555,-0.07044943,-0.052934306,-0.101440555,-0.073968213,-0.066127254
10,3,1000,19,46,Elliptical,fiteu,1,NA,0.049797773,0.096368201,0.127651253,0.944,0.094,0.018,0.006759561,0.008356053,0.00778994,0.131196022,0.101408373,0.096350205,0.100898836,0.101157455,0.096920171,0.090627832,0.099180159,0.125122744,0.202173848,0.09441419,0.133888974,0.126121747,0.096929985,0.128944066,0.082755658,-2.88E-05,0.000194632,-0.000181463,-0.006996992,-0.00658467,-0.002322758,-0.003253186,-0.00099508,-0.003783229,-0.003761695,0.000540123,-0.001293412,-0.004683817,-0.005844718,-0.006080686,-0.008010587,-0.002810773,-0.00675926,-0.005286143,-0.007352905,0.010045363,0.003780812,-0.096554464,-0.155187143,-0.164841172,-0.17687105,-0.175172088,-0.152117163,-0.109663477,-0.170938061,-0.180165892,-0.140931583,-0.153516522,-0.145091047,-0.125163025,-0.16736818,-0.143181753,-0.147432097
10,3,1000,19,46,Elliptical,fitos,1,NA,0.049797773,0.096368201,0.049713249,0.944,0.017,0.003,0.006759561,0.008356053,0.00778994,0.131196022,0.101408373,0.096350205,0.100898836,0.101157455,0.096920171,0.090627832,0.099180159,0.125122744,0.202173848,0.09441419,0.133888974,0.126121747,0.096929985,0.128944066,0.082755658,-2.88E-05,0.000194632,-0.000181463,-0.006996992,-0.00658467,-0.002322758,-0.003253186,-0.00099508,-0.003783229,-0.003761695,0.000540123,-0.001293412,-0.004683817,-0.005844718,-0.006080686,-0.008010587,-0.002810773,-0.00675926,-0.005286143,0.020955912,0.036280198,0.032965922,0.078066413,0.046817063,0.064887874,0.041614923,0.042694466,0.057270144,0.118228091,0.069550103,0.034718135,0.026279706,0.035843486,0.056458455,0.069167165,0.007302006,0.04155609,0.063895589
10,3,1000,19,46,Skew,gammaN.model,1,0.93,0.075721549,0.141324785,0.071074799,0.775,0.029,0.008,0.006759494,0.008533969,0.007850041,0.188035445,0.172429405,0.165862558,0.164342696,0.169677319,0.158949241,0.165086915,0.172565555,0.183028162,0.222407059,0.157642242,0.156744776,0.149057383,0.148505879,0.142006342,0.145686438,-0.001147234,-0.001726703,-0.001315467,-0.052038911,-0.058504108,-0.046544907,-0.054937217,-0.071595316,-0.052906107,-0.060083106,-0.05798916,-0.049050936,-0.04288235,-0.052694256,-0.051868738,-0.051210594,-0.048303398,-0.048726198,-0.050998046,-0.023426837,-0.01978335,-0.020698171,-0.079623157,-0.105284531,-0.098351665,-0.070614653,-0.064022308,-0.038298491,-0.076211867,-0.125861213,-0.111249923,-0.061580928,-0.074169478,-0.08823561,-0.062039559,-0.067213439,-0.078617755,-0.085138238
10,3,1000,19,46,Skew,gammaN.s,1,0.94,0.071239317,0.149726385,0.073918807,0.697,0.031,0.011,0.006748865,0.008566405,0.007856003,0.197144513,0.183275386,0.177162954,0.177060321,0.181431401,0.170740221,0.176727985,0.183491556,0.193422509,0.230915672,0.165090174,0.16735796,0.15705569,0.155877233,0.150765304,0.154111158,-0.000980224,-0.001445702,-0.001031257,-0.070030382,-0.074776733,-0.063467756,-0.071849311,-0.087268262,-0.070123998,-0.077622813,-0.074334027,-0.066242862,-0.058215742,-0.064086473,-0.069175932,-0.064474587,-0.061122953,-0.063736362,-0.064372025,-0.023665927,-0.027276431,-0.024869875,-0.074438268,-0.108344049,-0.103565967,-0.080871583,-0.059594334,-0.046241676,-0.077057442,-0.129502448,-0.115232041,-0.066295778,-0.078839101,-0.091461735,-0.061639298,-0.068419151,-0.078222307,-0.088919924
10,3,1000,19,46,Skew,ridgeI,1,0.99,3.924326683,0.220434217,0.107463819,1,0.069,0.052,0.008283056,0.010233414,0.009894306,0.264081421,0.263412168,0.26450519,0.269795569,0.280976769,0.264737758,0.273079901,0.2743434,0.267571011,0.272349207,0.246784111,0.249098983,0.240768845,0.237825212,0.237276168,0.253233636,-0.004829132,-0.006069014,-0.006008048,-0.169423358,-0.177982985,-0.179815832,-0.185307638,-0.195579654,-0.18316146,-0.188777124,-0.185638218,-0.174630135,-0.151892741,-0.166142365,-0.170528423,-0.167214687,-0.163150463,-0.16697964,-0.17840282,-0.090266824,-0.062980988,-0.096853018,-0.083087466,-0.135377612,-0.133191574,-0.114074028,-0.092334408,-0.081461814,-0.112700068,-0.16899292,-0.133547391,-0.078889458,-0.127576656,-0.113549921,-0.085315338,-0.111614865,-0.101775095,-0.118223108
10,3,1000,19,46,Skew,ridgeD,1,0,0.049797773,0.232779816,0.120895275,0.082,0.082,0.082,0.008537608,0.010475265,0.009981936,0.283268106,0.272854205,0.280057791,0.292140036,0.303749013,0.292242808,0.2887982,0.285940309,0.278762767,0.291051348,0.257538973,0.259337105,0.25015619,0.249171553,0.2468161,0.261937195,-0.005152462,-0.006360192,-0.006037433,-0.187148697,-0.193949183,-0.199723557,-0.208777463,-0.216615687,-0.209403285,-0.207731015,-0.203894718,-0.191273254,-0.172619083,-0.174276474,-0.177979974,-0.174248621,-0.171160298,-0.173894427,-0.184386853,-0.104826062,-0.076725258,-0.111257543,-0.107917217,-0.123914138,-0.151657533,-0.130967066,-0.130450612,-0.102370985,-0.117828842,-0.162427968,-0.146939874,-0.092309902,-0.138207792,-0.126488651,-0.095213563,-0.131022128,-0.114848368,-0.131636729
10,3,1000,19,46,Skew,gls.model,1,1,0.103096001,0.277695478,0.236031646,0.876,0.038,0.004,0.006764869,0.008640564,0.007918215,0.217056465,0.217546046,1.904738026,0.237364004,0.25041776,0.188405547,0.229761034,0.225643728,0.240502641,0.280801835,0.184398806,0.224250011,0.169087751,0.315965848,0.206984894,0.159966046,-0.000274408,-0.000724283,-0.00029872,-0.005280487,-0.008483845,0.071644066,0.001234792,-0.013880038,-0.002354176,-0.005667596,-0.006097406,0.00591709,0.002346908,-0.008041037,-0.000889108,-0.00476033,0.006213563,0.001257095,-0.00541059,-0.00247257,-0.011882286,-0.005359685,-0.624638602,-0.734075075,-0.971978703,-0.768809772,-0.775353287,-0.705520593,-0.764943574,-0.757870636,-0.7102584,-0.567100366,-0.717102905,-0.653705127,-0.556910486,-0.834566481,-0.640784991,-0.719751977
10,3,1000,19,46,Skew,gls.s,1,1,0.091225959,0.165163622,0.128186864,0.862,0.034,0.008,0.006744772,0.008619875,0.007909431,0.208273462,0.192199251,0.211383486,0.210665177,0.230792571,0.181668531,0.183283074,0.196218787,0.219022084,0.256510881,0.179450593,0.178453679,0.163208916,0.186928881,0.159476561,0.157298813,-0.000288244,-0.000654448,-0.00023224,-0.043048697,-0.047565562,-0.02772114,-0.038207184,-0.052265725,-0.040994612,-0.047708018,-0.04473667,-0.035446563,-0.031168945,-0.036675152,-0.041188378,-0.037338717,-0.032117213,-0.036586387,-0.037222975,-0.007107696,-0.019349389,-0.01292767,-0.589789466,-0.681838826,-0.734995198,-0.72898704,-0.743950283,-0.679130089,-0.686842835,-0.707443098,-0.669575805,-0.51317615,-0.698507139,-0.540985736,-0.519403822,-0.710414921,-0.510138671,-0.701561467
10,3,1000,19,46,Skew,ls,1,1,603367.2385,2.202341325,0.990693032,1,0.217,0.028,0.006779245,0.008628519,0.007921041,0.347069137,0.363262618,0.712998581,1.500551131,2.303092117,3.898100633,4.779339842,4.377711629,7.037395828,15.05616773,0.197555758,0.294757877,0.176162834,0.406097752,0.210589177,0.160303722,-7.80E-05,-0.000602317,-0.000311743,-0.013741429,-0.020010987,-0.014314155,0.076515121,0.074546057,-0.149709792,-0.017787673,0.213399362,0.064200023,-0.383023895,-0.00511139,-0.013359314,-0.005318052,0.016248589,-0.001174522,-0.00519429,-0.926638293,-0.925218162,-0.99130353,-0.994295999,-0.996006992,-0.998126308,-0.999181232,-0.999458581,-0.999595521,-0.999718568,-0.999751952,-0.999810488,-0.999789805,-0.998110145,-0.997732667,-0.999641127,-0.999153867,-0.999658849,-0.999975532
10,3,1000,19,46,Skew,wls,1,0,0.049797773,0.232779816,0.120895275,0.082,0.082,0.082,0.008537608,0.010475265,0.009981936,0.283268106,0.272854205,0.280057791,0.292140036,0.303749013,0.292242808,0.2887982,0.285940309,0.278762767,0.291051348,0.257538973,0.259337105,0.25015619,0.249171553,0.2468161,0.261937195,-0.005152462,-0.006360192,-0.006037433,-0.187148697,-0.193949183,-0.199723557,-0.208777463,-0.216615687,-0.209403285,-0.207731015,-0.203894718,-0.191273254,-0.172619083,-0.174276474,-0.177979974,-0.174248621,-0.171160298,-0.173894427,-0.184386853,-0.104826062,-0.076725258,-0.111257543,-0.107917217,-0.123914138,-0.151657533,-0.130967066,-0.130450612,-0.102370985,-0.117828842,-0.162427968,-0.146939874,-0.092309902,-0.138207792,-0.126488651,-0.095213563,-0.131022128,-0.114848368,-0.131636729
10,3,1000,19,46,Skew,fites,1,NA,0.049797773,0.27772534,0.236997557,0.88,0.038,0.004,0.006764878,0.008640432,0.007918216,0.217091309,0.217589368,1.904269015,0.237451003,0.250828489,0.188657402,0.229723877,0.225793742,0.240661546,0.280700127,0.184430856,0.224202466,0.169092208,0.316022787,0.206977286,0.159966451,-0.000274239,-0.000723922,-0.000298728,-0.004187062,-0.007483539,0.072742255,0.002201183,-0.01290711,-0.001396747,-0.004634631,-0.00502354,0.006878293,0.003507882,-0.008201811,-0.000615716,-0.004785161,0.00604043,0.001293552,-0.005412767,-0.002973375,-0.01236602,-0.005857192,-0.131310087,-0.230051857,-0.88574256,-0.290463734,-0.328231181,-0.13301242,-0.284318881,-0.274011774,-0.232969735,-0.16084085,-0.162604123,-0.300280239,-0.123252569,-0.506452938,-0.311413888,-0.126800159
10,3,1000,19,46,Skew,fiteu,1,NA,0.049797773,0.27772534,0.283446207,0.88,0.074,0.012,0.006764878,0.008640432,0.007918216,0.217091309,0.217589368,1.904269015,0.237451003,0.250828489,0.188657402,0.229723877,0.225793742,0.240661546,0.280700127,0.184430856,0.224202466,0.169092208,0.316022787,0.206977286,0.159966451,-0.000274239,-0.000723922,-0.000298728,-0.004187062,-0.007483539,0.072742255,0.002201183,-0.01290711,-0.001396747,-0.004634631,-0.00502354,0.006878293,0.003507882,-0.008201811,-0.000615716,-0.004785161,0.00604043,0.001293552,-0.005412767,-0.010658333,-0.021484514,-0.01417321,-0.186817579,-0.289506768,-0.920829902,-0.336636172,-0.373032889,-0.185946919,-0.344418836,-0.32588926,-0.294269406,-0.218954992,-0.208041697,-0.363365324,-0.179414664,-0.558489869,-0.374370799,-0.179176801
10,3,1000,19,46,Skew,fitos,1,NA,0.049797773,0.27772534,0.152872195,0.88,0.035,0.004,0.006764878,0.008640432,0.007918216,0.217091309,0.217589368,1.904269015,0.237451003,0.250828489,0.188657402,0.229723877,0.225793742,0.240661546,0.280700127,0.184430856,0.224202466,0.169092208,0.316022787,0.206977286,0.159966451,-0.000274239,-0.000723922,-0.000298728,-0.004187062,-0.007483539,0.072742255,0.002201183,-0.01290711,-0.001396747,-0.004634631,-0.00502354,0.006878293,0.003507882,-0.008201811,-0.000615716,-0.004785161,0.00604043,0.001293552,-0.005412767,0.015355715,0.009408142,0.013236876,-0.04916048,-0.089294647,-0.771571813,-0.225060512,-0.264958531,-0.046823064,-0.141981657,-0.187405749,-0.123516396,-0.051695659,-0.095495543,-0.176281366,-0.012600114,-0.413891623,-0.178813393,-0.038020421
